hunt_code,unresolved_sources,classification,notes,database_present,database_hunt_name,database_species,database_sex_type,database_weapon,database_hunt_type,database_hunt_class,database_boundary_id,db_allotment_res,db_allotment_nr,db_allotment_total,db_allotment_status,db_allotment_source,db_conservation_total,db_conservation_source,core_reconciled_bucket,core_resolution_status,core_likely_cause,core_live_shape_status,permit_confidence,permit_winner_source,permit_recommended_res,permit_recommended_nr,permit_recommended_total,permit_conflicting_sources,permit_database_alignment,remaining_split_bucket,remaining_matching_sources,remaining_matching_source_count,species_truth_families,conservation_table_present,conservation_table_total,conservation_table_hunt_names,conservation_table_comparison_statuses,conservation_table_row_count
MB6259,CORE_REVIEW,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Royal Ivory Outfitters CWMU,Moose,Bull,Any Legal Weapon,CWMU,,828,1,0,1,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,POSSIBLE_DROPPED_OR_NOT_EXPOSED_FROM_2025,REVIEW,DROPPED_OR_NOT_EXPOSED_IN_CURRENT_TABLE,,,,,,,,,,,,,no,,,,0
MB6263,CORE_REVIEW|PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_REFERENCE_NOT_LIVE,DATABASE row is not exposed by the fresh live DWR table.,yes,Moon Ranch CWMU,Moose,Bull,Any Legal Weapon,CWMU,,485,,,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,,,,DATABASE_REFERENCE_NOT_LIVE_TABLE,REVIEW,DATABASE_REFERENCE_OR_ARCHIVE_REVIEW,,NO_PERMIT_VALUE,NONE,,,,,NOT_COMPARED,true_no_permit_value,,0,,no,,,,0
MB6264,CORE_REVIEW|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_REFERENCE_NOT_LIVE,DATABASE row is not exposed by the fresh live DWR table.,yes,Sand Creek CWMU,Moose,Bull,Any Legal Weapon,CWMU,,740,,,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,,,,DATABASE_REFERENCE_NOT_LIVE_TABLE,REVIEW,DATABASE_REFERENCE_OR_ARCHIVE_REVIEW,,,,,,,,,true_no_permit_value,,0,,no,,,,0
MB6265,CORE_REVIEW,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Little Pole Canyon CWMU,Moose,Bull,Any Legal Weapon,CWMU,CWMU,556,1,0,1,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,SEPARATE_CWMU_CURRENT_PLANNER_LAYER,REVIEW,CWMU_CURRENT_PLANNER,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,,,,,,,,,,,,no,,,,0
PB1000,CORE_REVIEW,SPORTSMAN_CONSERVATION_OVERLAP_REVIEW,Code is current sportsman in review set and also appears in conservation table; keep families separate.,yes,Pronghorn - Statewide Permit,Pronghorn,Buck,Any Legal Weapon,Statewide,Statewide Permit,5134,,,,,,39,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,SPORTSMAN_CURRENT_PLANNER,LIVE_DWR_NO_QUOTA_PUBLISHED,,,,,,,,,,,CONSERVATION_PERMITS_DIRECT,yes,39,"Book Cliffs, South",SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,1
PB5008,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,"Fillmore, Oak Creek South",Pronghorn,Buck,Archery,Limited Entry,Limited Entry,81,15,2,17,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,15,2,17,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5011,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Archery,Limited Entry,Limited Entry,129,30,3,33,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,30,3,33,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5015,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,"San Rafael, North",Pronghorn,Buck,Archery,Limited Entry,Limited Entry,194,21,2,23,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,21,2,23,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5018,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,Southwest Desert,Pronghorn,Buck,Archery,Limited Entry,Limited Entry,625,31,4,35,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,31,4,35,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5024,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,Southwest Desert,Pronghorn,Buck,Muzzleloader,Limited Entry,Limited Entry,625,31,4,35,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,31,4,35,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5025,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,CONSERVATION_TABLE_DB_MATCH,Conservation source matches DATABASE conservation field.,yes,Beaver,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,628,43,5,48,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,43,5,48,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,CONSERVATION_PERMITS_DIRECT,yes,2,Beaver,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,1
PB5026,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,CONSERVATION_TABLE_DB_MATCH,Conservation source matches DATABASE conservation field.,yes,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,667,50,6,56,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,3,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,50,6,56,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,CONSERVATION_PERMITS_DIRECT,yes,3,"Book Cliffs, Bitter Creek",SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,1
PB5033,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,CONSERVATION_TABLE_DB_MATCH,Conservation source matches DATABASE conservation field.,yes,"Fillmore, Oak Creek South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,81,46,5,51,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,3,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,46,5,51,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,CONSERVATION_PERMITS_DIRECT,yes,3,"Fillmore, Oak Creek South",SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,1
PB5037,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,CONSERVATION_TABLE_DB_MATCH,Conservation source matches DATABASE conservation field.,yes,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,129,89,10,99,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,7,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,89,10,99,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,CONSERVATION_PERMITS_DIRECT,yes,7,"Nine Mile, Anthro-Myton Bench",SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,1
PB5042,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,Pine Valley,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,636,21,2,23,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,21,2,23,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5046,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,"San Rafael, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,194,62,7,69,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,62,7,69,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5047,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,Diamond Mtn/Bonanza,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,461,50,6,56,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,50,6,56,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5049,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,Southwest Desert,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,625,94,11,105,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,94,11,105,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5050,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,"West Desert, Riverbed",Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,244,73,8,81,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,73,8,81,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5056,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,"San Rafael, North",Pronghorn,Buck,Muzzleloader,Limited Entry,Limited Entry,194,21,2,23,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,21,2,23,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5059,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Muzzleloader,Limited Entry,Limited Entry,129,30,3,33,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,30,3,33,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5076,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,Parker Mtn,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,703,135,15,150,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,135,15,150,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5077,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,Parker Mtn,Pronghorn,Buck,Archery,Limited Entry,Limited Entry,703,45,5,50,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,45,5,50,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5313,CORE_REVIEW,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,West Willow Creek Ranch CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,,805,,,1,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,DATABASE_REFERENCE_NOT_LIVE_TABLE,REVIEW,DATABASE_REFERENCE_OR_ARCHIVE_REVIEW,,,,,,,,,,,,,no,,,,0
PB5331,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_MATCHES_RECOMMENDED,Unresolved source recommendation matches DATABASE allotment total.,yes,Mt Dutton/Paunsaugunt,Pronghorn,Buck,Any Legal Weapon,Limited Entry,Limited Entry,453,13,2,15,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,REVIEW_SOURCE_CONFLICT,HANUMBER,13,2,15,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,true_source_conflicts,HANUMBER|HUNTTABLE,2,,no,,,,0
PB5341,CORE_REVIEW,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Sweetwater CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,,891,,,1,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,DATABASE_REFERENCE_NOT_LIVE_TABLE,REVIEW,DATABASE_REFERENCE_OR_ARCHIVE_REVIEW,,,,,,,,,,,,,no,,,,0
PB5343,CORE_REVIEW,DATABASE_MISSING,Hunt code is unresolved and is not present in DATABASE.csv.,no,,,,,,,,,,,,,,,POSSIBLE_DROPPED_OR_NOT_EXPOSED_FROM_2025,REVIEW,DROPPED_OR_NOT_EXPOSED_IN_CURRENT_TABLE,,,,,,,,,,,,,no,,,,0
PD1000,REMAINING_AFTER_3_SOURCE_RULE,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,"Box Elder, Snowville",Pronghorn,Doe,Any Legal Weapon,General Season,Antlerless,27,72,8,80,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,,,,,,,,true_source_conflicts,HANUMBER,1,,no,,,,0
PD1006,CORE_REVIEW,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Parker Mtn,Pronghorn,Doe,Any Legal Weapon,General Season,,171,22,3,25,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,DATABASE_REFERENCE_NOT_LIVE_TABLE,REVIEW,DATABASE_REFERENCE_OR_ARCHIVE_REVIEW,,,,,,,,,,,,,no,,,,0
PD1011,CORE_REVIEW,DATABASE_MISSING,Hunt code is unresolved and is not present in DATABASE.csv.,no,,,,,,,,,,,,,,,SEPARATE_CWMU_CURRENT_PLANNER_LAYER,REVIEW,CWMU_CURRENT_PLANNER,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,,,,,,,,,,,,no,,,,0
PD1012,REMAINING_AFTER_3_SOURCE_RULE,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,"Box Elder, Promontory",Pronghorn,Doe,Any Legal Weapon,General Season,Antlerless,24,22,3,25,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,,,,,,,,true_source_conflicts,HANUMBER,1,,no,,,,0
PD1016,CORE_REVIEW|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Zane CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,,537,4,0,4,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,SEPARATE_CWMU_CURRENT_PLANNER_LAYER,REVIEW,CWMU_CURRENT_PLANNER,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,,,,,,,,true_source_conflicts,HANUMBER,1,,no,,,,0
PD1017,REMAINING_AFTER_3_SOURCE_RULE,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,"Box Elder, West",Pronghorn,Doe,Any Legal Weapon,General Season,Antlerless,755,49,6,55,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,,,,,,,,true_source_conflicts,HANUMBER,1,,no,,,,0
PD1025,CORE_REVIEW,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Cottonwood Ridge CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,,824,4,0,4,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,DATABASE_REFERENCE_NOT_LIVE_TABLE,REVIEW,DATABASE_REFERENCE_OR_ARCHIVE_REVIEW,,,,,,,,,,,,,no,,,,0
PD1026,CORE_REVIEW|REMAINING_AFTER_3_SOURCE_RULE,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Pahvant Ensign CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,,826,4,0,4,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,SEPARATE_CWMU_CURRENT_PLANNER_LAYER,REVIEW,CWMU_CURRENT_PLANNER,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,,,,,,,,true_source_conflicts,HANUMBER,1,,no,,,,0
PD1032,CORE_REVIEW,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Antelope Creek CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,,581,6,,6,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,DATABASE_REFERENCE_NOT_LIVE_TABLE,REVIEW,DATABASE_REFERENCE_OR_ARCHIVE_REVIEW,,,,,,,,,,,,,no,,,,0
PD1039,CORE_REVIEW,DATABASE_MISSING,Hunt code is unresolved and is not present in DATABASE.csv.,no,,,,,,,,,,,,,,,CURRENT_PLANNER_EXTRA_REVIEW,REVIEW,OTHER_CURRENT_PLANNER_NOT_IN_2025_BIBLE,LIVE_DWR_RES_NR_SPLIT,,,,,,,,,,,,no,,,,0
PD1041,CORE_REVIEW,DATABASE_MISSING,Hunt code is unresolved and is not present in DATABASE.csv.,no,,,,,,,,,,,,,,,SEPARATE_CWMU_CURRENT_PLANNER_LAYER,REVIEW,CWMU_CURRENT_PLANNER,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,,,,,,,,,,,,no,,,,0
PD1044,REMAINING_AFTER_3_SOURCE_RULE,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Vernal-Ouray Valley,Pronghorn,Doe,Any Legal Weapon,General Season,Antlerless,895,9,1,10,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,,,,,,,,true_source_conflicts,HANUMBER,1,,no,,,,0
PD1045,CORE_REVIEW,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,The Rose of Snowville CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,,509,4,0,4,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,DATABASE_REFERENCE_NOT_LIVE_TABLE,REVIEW,DATABASE_REFERENCE_OR_ARCHIVE_REVIEW,,,,,,,,,,,,,no,,,,0
PD1046,CORE_REVIEW,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Green River Flat CWMU,Pronghorn,Doe,Any Legal Weapon,CWMU,,918,6,,6,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,,,DATABASE_REFERENCE_NOT_LIVE_TABLE,REVIEW,DATABASE_REFERENCE_OR_ARCHIVE_REVIEW,,,,,,,,,,,,,no,,,,0
PD1056,REMAINING_AFTER_3_SOURCE_RULE,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,Parker Mtn,Pronghorn,Doe,Any Legal Weapon,General Season,Antlerless,703,36,4,40,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,,,,,,,,true_source_conflicts,HUNTTABLE,1,,no,,,,0
PD1057,REMAINING_AFTER_3_SOURCE_RULE,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,"Parker Mtn, Highlands",Pronghorn,Doe,Any Legal Weapon,General Season,Antlerless,873,31,4,35,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,,,,,,,,true_source_conflicts,HANUMBER,1,,no,,,,0
PD1059,REMAINING_AFTER_3_SOURCE_RULE,DATABASE_HAS_VALUE_NO_RECOMMENDED_VALUE,DATABASE has an allotment value but unresolved source winner has no value.,yes,"Parker Mtn, Plains",Pronghorn,Doe,Any Legal Weapon,General Season,Antlerless,940,27,3,30,LIVE_DWR_RES_NR_SPLIT,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,,,,,,,,,,,true_source_conflicts,HUNTTABLE,1,,no,,,,0
RS0001,CORE_REVIEW,SPORTSMAN_CONSERVATION_OVERLAP_REVIEW,Code is current sportsman in review set and also appears in conservation table; keep families separate.,yes,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Ram,Any Legal Weapon,Statewide,Statewide Permit,5135,1,0,1,FULL_SPLIT,Utah DWR 2025-2027 Conservation Permit Database,1,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,SPORTSMAN_CURRENT_PLANNER,LIVE_DWR_NO_QUOTA_PUBLISHED,,,,,,,,,,,CONSERVATION_PERMITS_DIRECT,yes,1,Statewide,SOURCE_MATCHES_RECOMMENDED,1
RS1000,CORE_REVIEW|PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,REMAINING_UNRESOLVED_REVIEW,Still present in remaining-after-3-source unresolved split.,yes,Antelope Island Conservation,Rocky Mountain Bighorn Sheep,Ram,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,1,,,,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,,,SEPARATE_CONSERVATION_LAYER,REVIEW,CONSERVATION_CURRENT_PLANNER,LIVE_DWR_NO_QUOTA_PUBLISHED,NO_PERMIT_VALUE,NONE,,,,,NOT_COMPARED,true_no_permit_value,,0,,no,,,,0
RS1001,PERMIT_UNRESOLVED|REMAINING_AFTER_3_SOURCE_RULE,CONSERVATION_TABLE_DB_MATCH,Conservation source matches DATABASE conservation field.,yes,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Ram,Any Legal Weapon,Conservation,Conservation,15,1,0,1,FULL_SPLIT,Utah DWR 2025-2027 Conservation Permit Database,1,2026 CONSERVATION  PERMITS.pdf (rows by hunt code); ingested 2026-05-30,,,,,REVIEW_REQUIRED,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,,,,,DATABASE_HAS_VALUE_NO_RECOMMENDATION,database_only_external_missing,,0,CONSERVATION_PERMITS_DIRECT,yes,1,"Book Cliffs, South",SOURCE_TOTAL_MATCHES_DATABASE,1
